Xvalue,Yvalue,Zvalue,,TPC,PD,Prob,,X90,Y90,Z90,,X80,Y80,Z80,,X70,Y70,Z70,,X60,Y60,Z60
95.3,4082.1,0.545,,,,,,,,,,,,,,,,,,,,
112.4,2765.7,0.545,,,,,,,,,,,,,,,,,,,,
106.6,2801.2,0.5444,,,,,,,,,,,,,,,,,,,,
101.3,2889.4,0.5444,,,,,,,,,,,,,,,,,,,,
97.3,3062.1,0.5442,,,,,,,,,,,,,,,,,,,,
97.6,3036.2,0.544,,,,,,,,,,,,,,,,,,,,
99.2,2963.8,0.544,,,,,,,,,,,,,,,,,,,,
101.5,2884.4,0.544,,,,,,,,,,,,,,,,,,,,
106.5,2800.9,0.5436,,,,,,,,,,,,,,,,,,,,
102.3,2862.5,0.5434,,,,,,,,,,,,,,,,,,,,
95.9,3203.5,0.5432,,,,,,,,,,,,,,,,,,,,
97.1,3064.8,0.5428,,,,,,,,,,,,,,,,,,,,
97.5,3038.3,0.5428,,,,,,,,,,,,,,,,,,,,
119.5,2750.9,0.5424,,,,,,,,,,,,,,,,,,,,
106.5,2799.7,0.5424,,,,,,,,,,,,,,,,,,,,
99.7,2939,0.5422,,,,,,,,,,,,,,,,,,,,
105.8,2808.9,0.542,,,,,,,,,,,,,,,,,,,,
100,2929.4,0.542,,,,,,,,,,,,,,,,,,,,
115.6,2755.7,0.5416,,,,,,,,,,,,,,,,,,,,
101.3,2882.1,0.5416,,,,,,,,,,,,,,,,,,,,
100.2,2918.4,0.5412,,,,,,,,,,,,,,,,,,,,
109.9,2770.2,0.5408,,,,,,,,,,,,,,,,,,,,
95.9,3182.4,0.5406,,,,,,,,,,,,,,,,,,,,
102.1,2862.3,0.5404,,,,,,,,,,,,,,,,,,,,
98.8,2967.4,0.5402,,,,,,,,,,,,,,,,,,,,
97.2,3041.1,0.5392,,,,,,,,,,,,,,,,,,,,
104.6,2813.5,0.538,,,,,,,,,,,,,,,,,,,,
112.3,2756.1,0.5378,,,,,,,,,,,,,,,,,,,,
104.4,2815.9,0.5376,,,,,,,,,,,,,,,,,,,,
96.6,3073.1,0.537,,,,,,,,,,,,,,,,,,,,
95.3,3307.8,0.5368,,,,,,,,,,,,,,,,,,,,
95.6,3218.8,0.5368,,,,,,,,,,,,,,,,,,,,
97.3,3032.3,0.5368,,,,,,,,,,,,,,,,,,,,
108.9,2769.2,0.5362,,,,,,,,,,,,,,,,,,,,
95.6,3194.7,0.5356,,,,,,,,,,,,,,,,,,,,
104.6,2808.7,0.5354,,,,,,,,,,,,,,,,,,,,
105.8,2799.3,0.5352,,,,,,,,,,,,,,,,,,,,
123.3,2737.8,0.5348,,,,,,,,,,,,,,,,,,,,
103.2,2828.8,0.5346,,,,,,,,,,,,,,,,,,,,
103.2,2825.6,0.5346,,,,,,,,,,,,,,,,,,,,
96.9,3046.7,0.5342,,,,,,,,,,,,,,,,,,,,
97.4,3017.5,0.5342,,,,,,,,,,,,,,,,,,,,
99.1,2940.7,0.5342,,,,,,,,,,,,,,,,,,,,
97,3038.8,0.5338,,,,,,,,,,,,,,,,,,,,
119.5,2740.5,0.5336,,,,,,,,,,,,,,,,,,,,
103.6,2818.7,0.5336,,,,,,,,,,,,,,,,,,,,
100.9,2877.7,0.5336,,,,,,,,,,,,,,,,,,,,
97.4,3010.6,0.5322,,,,,,,,,,,,,,,,,,,,
95.5,3183.8,0.5318,,,,,,,,,,,,,,,,,,,,
96.1,3105.3,0.5314,,,,,,,,,,,,,,,,,,,,
102.1,2845.8,0.5312,,,,,,,,,,,,,,,,,,,,
99.2,2925.2,0.5312,,,,,,,,,,,,,,,,,,,,
94.9,3628.4,0.531,,,,,,,,,,,,,,,,,,,,
108,2769.4,0.531,,,,,,,,,,,,,,,,,,,,
103.7,2814.4,0.531,,,,,,,,,,,,,,,,,,,,
95,3379.8,0.5308,,,,,,,,,,,,,,,,,,,,
95.1,3350.9,0.5308,,,,,,,,,,,,,,,,,,,,
100.5,2882,0.5308,,,,,,,,,,,,,,,,,,,,
107.7,2770.9,0.5304,,,,,,,,,,,,,,,,,,,,
96.7,3047.8,0.5304,,,,,,,,,,,,,,,,,,,,
98.4,2961.5,0.5304,,,,,,,,,,,,,,,,,,,,
103.3,2817.3,0.5302,,,,,,,,,,,,,,,,,,,,
95.5,3169.1,0.53,,,,,,,,,,,,,,,,,,,,
95,3371.2,0.5298,,,,,,,,,,,,,,,,,,,,
96.5,3058.3,0.5298,,,,,,,,,,,,,,,,,,,,
101.6,2855,0.5296,,,,,,,,,,,,,,,,,,,,
98.7,2936.5,0.5282,,,,,,,,,,,,,,,,,,,,
109.9,2753.9,0.5274,,,,,,,,,,,,,,,,,,,,
104,2803.3,0.527,,,,,,,,,,,,,,,,,,,,
97.6,2987.6,0.527,,,,,,,,,,,,,,,,,,,,
99.6,2901.2,0.5268,,,,,,,,,,,,,,,,,,,,
95.1,3232,0.5266,,,,,,,,,,,,,,,,,,,,
115.3,2736.7,0.5264,,,,,,,,,,,,,,,,,,,,
108.8,2756.2,0.5264,,,,,,,,,,,,,,,,,,,,
95.5,3145,0.5264,,,,,,,,,,,,,,,,,,,,
106.1,2778.2,0.5264,,,,,,,,,,,,,,,,,,,,
102.7,2820.7,0.5264,,,,,,,,,,,,,,,,,,,,
104.9,2791.9,0.5262,,,,,,,,,,,,,,,,,,,,
101.1,2859.3,0.5258,,,,,,,,,,,,,,,,,,,,
115,2736.7,0.5256,,,,,,,,,,,,,,,,,,,,
95,3228.9,0.5256,,,,,,,,,,,,,,,,,,,,
111.3,2745.7,0.5256,,,,,,,,,,,,,,,,,,,,
100.3,2876.5,0.5254,,,,,,,,,,,,,,,,,,,,
94.6,3905.1,0.5252,,,,,,,,,,,,,,,,,,,,
114.8,2736.7,0.5252,,,,,,,,,,,,,,,,,,,,
111.2,2745.8,0.5252,,,,,,,,,,,,,,,,,,,,
95.1,3203.4,0.5252,,,,,,,,,,,,,,,,,,,,
95.9,3096.7,0.5252,,,,,,,,,,,,,,,,,,,,
98.7,2925.9,0.5248,,,,,,,,,,,,,,,,,,,,
103.8,2802.7,0.5246,,,,,,,,,,,,,,,,,,,,
97,2999.7,0.5242,,,,,,,,,,,,,,,,,,,,
103.6,2804.4,0.524,,,,,,,,,,,,,,,,,,,,
95.9,3088.3,0.5238,,,,,,,,,,,,,,,,,,,,
96.8,3014.4,0.5238,,,,,,,,,,,,,,,,,,,,
103.7,2802.7,0.5236,,,,,,,,,,,,,,,,,,,,
94.8,3361.2,0.5232,,,,,,,,,,,,,,,,,,,,
97.6,2973.9,0.523,,,,,,,,,,,,,,,,,,,,
100.1,2879.7,0.5224,,,,,,,,,,,,,,,,,,,,
102.4,2821.8,0.5222,,,,,,,,,,,,,,,,,,,,
96.8,3009,0.522,,,,,,,,,,,,,,,,,,,,
98.3,2937,0.522,,,,,,,,,,,,,,,,,,,,
107.4,2761.4,0.5216,,,,,,,,,,,,,,,,,,,,
105,2783.1,0.521,,,,,,,,,,,,,,,,,,,,
95.9,3072.1,0.5202,,,,,,,,,,,,,,,,,,,,
97.1,2988.7,0.5202,,,,,,,,,,,,,,,,,,,,
95.4,3121.1,0.52,,,,,,,,,,,,,,,,,,,,
100.3,2869.3,0.52,,,,,,,,,,,,,,,,,,,,
96.3,3037.1,0.5198,,,,,,,,,,,,,,,,,,,,
94.9,3217.4,0.5196,,,,,,,,,,,,,,,,,,,,
106.5,2765.2,0.5192,,,,,,,,,,,,,,,,,,,,
101.6,2833.1,0.519,,,,,,,,,,,,,,,,,,,,
96.3,3028.2,0.5186,,,,,,,,,,,,,,,,,,,,
109.2,2744.7,0.5182,,,,,,,,,,,,,,,,,,,,
100,2874.9,0.5182,,,,,,,,,,,,,,,,,,,,
108.6,2749.1,0.5178,,,,,,,,,,,,,,,,,,,,
108.6,2748.5,0.5174,,,,,,,,,,,,,,,,,,,,
99.7,2878.2,0.5174,,,,,,,,,,,,,,,,,,,,
110.7,2735.5,0.517,,,,,,,,,,,,,,,,,,,,
101.6,2828.7,0.517,,,,,,,,,,,,,,,,,,,,
100.7,2848.1,0.517,,,,,,,,,,,,,,,,,,,,
99.2,2891.2,0.5166,,,,,,,,,,,,,,,,,,,,
98.7,2904.9,0.5164,,,,,,,,,,,,,,,,,,,,
120.8,2720.2,0.5162,,,,,,,,,,,,,,,,,,,,
117.6,2723.2,0.5162,,,,,,,,,,,,,,,,,,,,
116.9,2723.4,0.516,,,,,,,,,,,,,,,,,,,,
97.3,2967,0.5158,,,,,,,,,,,,,,,,,,,,
104.1,2782.2,0.5154,,,,,,,,,,,,,,,,,,,,
97.2,2967.4,0.5154,,,,,,,,,,,,,,,,,,,,
118,2719.6,0.5148,,,,,,,,,,,,,,,,,,,,
108,2749.1,0.5148,,,,,,,,,,,,,,,,,,,,
112.8,2727.8,0.5146,,,,,,,,,,,,,,,,,,,,
101.8,2816.9,0.5144,,,,,,,,,,,,,,,,,,,,
127.2,2713.7,0.5142,,,,,,,,,,,,,,,,,,,,
107.3,2752.1,0.5142,,,,,,,,,,,,,,,,,,,,
96.2,3025.7,0.5142,,,,,,,,,,,,,,,,,,,,
97.8,2937.2,0.5136,,,,,,,,,,,,,,,,,,,,
99.3,2878.4,0.5134,,,,,,,,,,,,,,,,,,,,
106,2763,0.513,,,,,,,,,,,,,,,,,,,,
104.8,2773.3,0.513,,,,,,,,,,,,,,,,,,,,
96.4,2997.4,0.513,,,,,,,,,,,,,,,,,,,,
121.4,2717.1,0.5128,,,,,,,,,,,,,,,,,,,,
116.8,2719.3,0.5128,,,,,,,,,,,,,,,,,,,,
109.5,2734.9,0.5128,,,,,,,,,,,,,,,,,,,,
96.6,2986.6,0.5128,,,,,,,,,,,,,,,,,,,,
107.4,2749.5,0.5126,,,,,,,,,,,,,,,,,,,,
98.3,2909.1,0.5122,,,,,,,,,,,,,,,,,,,,
102,2809.4,0.512,,,,,,,,,,,,,,,,,,,,
94.5,3231.2,0.5116,,,,,,,,,,,,,,,,,,,,
108.8,2736.4,0.5116,,,,,,,,,,,,,,,,,,,,
103.4,2783.4,0.5116,,,,,,,,,,,,,,,,,,,,
96.4,2992.2,0.5112,,,,,,,,,,,,,,,,,,,,
94.7,3173.2,0.5104,,,,,,,,,,,,,,,,,,,,
97.9,2922.1,0.5104,,,,,,,,,,,,,,,,,,,,
95,3117.2,0.5102,,,,,,,,,,,,,,,,,,,,
100,2858.2,0.51,,,,,,,,,,,,,,,,,,,,
96.7,2976.3,0.5096,,,,,,,,,,,,,,,,,,,,
95.9,3022.6,0.5094,,,,,,,,,,,,,,,,,,,,
103.3,2780.4,0.5094,,,,,,,,,,,,,,,,,,,,
102.3,2799,0.5094,,,,,,,,,,,,,,,,,,,,
109.9,2729.5,0.5092,,,,,,,,,,,,,,,,,,,,
98,2910.7,0.5088,,,,,,,,,,,,,,,,,,,,
107.7,2741.3,0.5086,,,,,,,,,,,,,,,,,,,,
111.8,2724.2,0.5084,,,,,,,,,,,,,,,,,,,,
101.1,2823.2,0.5084,,,,,,,,,,,,,,,,,,,,
100.1,2849.8,0.5084,,,,,,,,,,,,,,,,,,,,
108.7,2732.8,0.5076,,,,,,,,,,,,,,,,,,,,
95.3,3070.2,0.5076,,,,,,,,,,,,,,,,,,,,
94.9,3120.2,0.5074,,,,,,,,,,,,,,,,,,,,
96.8,2963.9,0.5072,,,,,,,,,,,,,,,,,,,,
95.7,3034.5,0.5068,,,,,,,,,,,,,,,,,,,,
95.2,3068.8,0.5066,,,,,,,,,,,,,,,,,,,,
105.5,2758,0.5062,,,,,,,,,,,,,,,,,,,,
98.5,2892,0.5062,,,,,,,,,,,,,,,,,,,,
108.4,2731.5,0.506,,,,,,,,,,,,,,,,,,,,
95.4,3057.5,0.5058,,,,,,,,,,,,,,,,,,,,
113.9,2716.6,0.5056,,,,,,,,,,,,,,,,,,,,
108,2734.2,0.5056,,,,,,,,,,,,,,,,,,,,
105,2760.8,0.5052,,,,,,,,,,,,,,,,,,,,
98.6,2880,0.5046,,,,,,,,,,,,,,,,,,,,
117.5,2708.6,0.5044,,,,,,,,,,,,,,,,,,,,
101.1,2814.8,0.5044,,,,,,,,,,,,,,,,,,,,
103.2,2775.2,0.5042,,,,,,,,,,,,,,,,,,,,
99.6,2854.2,0.504,,,,,,,,,,,,,,,,,,,,
99.8,2846.9,0.5038,,,,,,,,,,,,,,,,,,,,
101.9,2796.2,0.5036,,,,,,,,,,,,,,,,,,,,
104.1,2765.7,0.5034,,,,,,,,,,,,,,,,,,,,
99.6,2852.9,0.5034,,,,,,,,,,,,,,,,,,,,
94.8,3104.9,0.5032,,,,,,,,,,,,,,,,,,,,
100.2,2838.4,0.5032,,,,,,,,,,,,,,,,,,,,
100.2,2837,0.5028,,,,,,,,,,,,,,,,,,,,
103.4,2770,0.5026,,,,,,,,,,,,,,,,,,,,
124.7,2702.6,0.5024,,,,,,,,,,,,,,,,,,,,
95.1,3064.5,0.5024,,,,,,,,,,,,,,,,,,,,
95.6,3021.7,0.5022,,,,,,,,,,,,,,,,,,,,
98.1,2888.8,0.5022,,,,,,,,,,,,,,,,,,,,
98.8,2866.1,0.5014,,,,,,,,,,,,,,,,,,,,
95.3,3039.2,0.5012,,,,,,,,,,,,,,,,,,,,
95.8,2999.1,0.5012,,,,,,,,,,,,,,,,,,,,
103.2,2770.2,0.5012,,,,,,,,,,,,,,,,,,,,
100.3,2830.4,0.5012,,,,,,,,,,,,,,,,,,,,
112,2713.4,0.501,,,,,,,,,,,,,,,,,,,,
101.7,2793.8,0.5006,,,,,,,,,,,,,,,,,,,,
108.8,2724.6,0.5002,,,,,,,,,,,,,,,,,,,,
102.5,2779.9,0.4998,,,,,,,,,,,,,,,,,,,,
102.3,2783.8,0.4998,,,,,,,,,,,,,,,,,,,,
107,2731,0.499,,,,,,,,,,,,,,,,,,,,
93.5,3560.9,0.4988,,,,,,,,,,,,,,,,,,,,
95.3,3026.2,0.4988,,,,,,,,,,,,,,,,,,,,
96.3,2964.6,0.4986,,,,,,,,,,,,,,,,,,,,
99.5,2842.6,0.4984,,,,,,,,,,,,,,,,,,,,
94.4,3140.9,0.4982,,,,,,,,,,,,,,,,,,,,
103.6,2762.3,0.498,,,,,,,,,,,,,,,,,,,,
102.6,2773.9,0.498,,,,,,,,,,,,,,,,,,,,
96.9,2927.9,0.498,,,,,,,,,,,,,,,,,,,,
93.9,3238.1,0.4978,,,,,,,,,,,,,,,,,,,,
95.3,3024,0.4978,,,,,,,,,,,,,,,,,,,,
100.9,2807.2,0.4978,,,,,,,,,,,,,,,,,,,,
94.2,3174.2,0.4976,,,,,,,,,,,,,,,,,,,,
113.6,2706.3,0.4972,,,,,,,,,,,,,,,,,,,,
99.1,2848,0.4968,,,,,,,,,,,,,,,,,,,,
101.7,2785.5,0.4966,,,,,,,,,,,,,,,,,,,,
97.6,2897.9,0.4962,,,,,,,,,,,,,,,,,,,,
93.4,3555.5,0.4956,,,,,,,,,,,,,,,,,,,,
94.8,3064.3,0.4952,,,,,,,,,,,,,,,,,,,,
115.6,2702,0.495,,,,,,,,,,,,,,,,,,,,
100.1,2818.8,0.4948,,,,,,,,,,,,,,,,,,,,
100.4,2815.3,0.4948,,,,,,,,,,,,,,,,,,,,
94.8,3061.3,0.494,,,,,,,,,,,,,,,,,,,,
95.3,3011.6,0.494,,,,,,,,,,,,,,,,,,,,
102.3,2773.4,0.494,,,,,,,,,,,,,,,,,,,,
95.2,3015.4,0.4936,,,,,,,,,,,,,,,,,,,,
96.2,2952.4,0.4936,,,,,,,,,,,,,,,,,,,,
110.5,2707.9,0.4934,,,,,,,,,,,,,,,,,,,,
98.4,2862.3,0.4934,,,,,,,,,,,,,,,,,,,,
99.3,2835.8,0.4932,,,,,,,,,,,,,,,,,,,,
93.9,3184.9,0.493,,,,,,,,,,,,,,,,,,,,
93.5,3335.3,0.4928,,,,,,,,,,,,,,,,,,,,
94.6,3081.7,0.4926,,,,,,,,,,,,,,,,,,,,
102.8,2761.9,0.4926,,,,,,,,,,,,,,,,,,,,
107.6,2720,0.4924,,,,,,,,,,,,,,,,,,,,
99.8,2822.3,0.4924,,,,,,,,,,,,,,,,,,,,
94.5,3089.3,0.4922,,,,,,,,,,,,,,,,,,,,
101.6,2782.5,0.4922,,,,,,,,,,,,,,,,,,,,
97.2,2900,0.492,,,,,,,,,,,,,,,,,,,,
103,2757,0.4918,,,,,,,,,,,,,,,,,,,,
117.6,2695,0.4916,,,,,,,,,,,,,,,,,,,,
99.2,2834.5,0.4916,,,,,,,,,,,,,,,,,,,,
104,2749.5,0.4914,,,,,,,,,,,,,,,,,,,,
96.7,2913.4,0.4908,,,,,,,,,,,,,,,,,,,,
94.6,3070.3,0.4906,,,,,,,,,,,,,,,,,,,,
100.3,2807.6,0.4906,,,,,,,,,,,,,,,,,,,,
105.6,2733.8,0.4904,,,,,,,,,,,,,,,,,,,,
95.7,2979,0.4902,,,,,,,,,,,,,,,,,,,,
97.7,2877,0.4902,,,,,,,,,,,,,,,,,,,,
110.2,2706,0.49,,,,,,,,,,,,,,,,,,,,
98.5,2853.3,0.4898,,,,,,,,,,,,,,,,,,,,
106.5,2724.5,0.4896,,,,,,,,,,,,,,,,,,,,
96.5,2923,0.4896,,,,,,,,,,,,,,,,,,,,
101.4,2781.9,0.4896,,,,,,,,,,,,,,,,,,,,
93.9,3138.4,0.4892,,,,,,,,,,,,,,,,,,,,
96.1,2943.4,0.489,,,,,,,,,,,,,,,,,,,,
101.2,2785.1,0.489,,,,,,,,,,,,,,,,,,,,
96.1,2947,0.4888,,,,,,,,,,,,,,,,,,,,
96.7,2906.4,0.4888,,,,,,,,,,,,,,,,,,,,
93,3542.6,0.488,,,,,,,,,,,,,,,,,,,,
103.2,2751.3,0.4876,,,,,,,,,,,,,,,,,,,,
95.3,2985.4,0.4874,,,,,,,,,,,,,,,,,,,,
94.1,3113.4,0.487,,,,,,,,,,,,,,,,,,,,
109.4,2704.6,0.4868,,,,,,,,,,,,,,,,,,,,
97.5,2875.5,0.4864,,,,,,,,,,,,,,,,,,,,
121,2683.4,0.4862,,,,,,,,,,,,,,,,,,,,
94.7,3030.2,0.4862,,,,,,,,,,,,,,,,,,,,
101.2,2777.9,0.4862,,,,,,,,,,,,,,,,,,,,
102.4,2758.3,0.486,,,,,,,,,,,,,,,,,,,,
100.6,2791.8,0.486,,,,,,,,,,,,,,,,,,,,
97.4,2876.5,0.4858,,,,,,,,,,,,,,,,,,,,
94.3,3072.9,0.4852,,,,,,,,,,,,,,,,,,,,
94.9,2999.3,0.4852,,,,,,,,,,,,,,,,,,,,
96.5,2907.6,0.4852,,,,,,,,,,,,,,,,,,,,
96.8,2896.2,0.4852,,,,,,,,,,,,,,,,,,,,
98.2,2845.2,0.4844,,,,,,,,,,,,,,,,,,,,
97.4,2874.4,0.484,,,,,,,,,,,,,,,,,,,,
98.5,2839.4,0.4838,,,,,,,,,,,,,,,,,,,,
92.8,3514.2,0.4834,,,,,,,,,,,,,,,,,,,,
94.6,3034.5,0.4834,,,,,,,,,,,,,,,,,,,,
101.7,2766.5,0.4834,,,,,,,,,,,,,,,,,,,,
92.8,3451.9,0.4832,,,,,,,,,,,,,,,,,,,,
95.1,2987.8,0.483,,,,,,,,,,,,,,,,,,,,
100.7,2780,0.483,,,,,,,,,,,,,,,,,,,,
93.3,3212.3,0.4828,,,,,,,,,,,,,,,,,,,,
93.8,3118.6,0.4828,,,,,,,,,,,,,,,,,,,,
102.9,2746,0.4828,,,,,,,,,,,,,,,,,,,,
98.6,2829.4,0.4826,,,,,,,,,,,,,,,,,,,,
99.2,2813,0.4824,,,,,,,,,,,,,,,,,,,,
114.5,2686,0.482,,,,,,,,,,,,,,,,,,,,
105.8,2723,0.482,,,,,,,,,,,,,,,,,,,,
104.9,2727.2,0.482,,,,,,,,,,,,,,,,,,,,
97.3,2870.2,0.482,,,,,,,,,,,,,,,,,,,,
114.6,2685.7,0.4818,,,,,,,,,,,,,,,,,,,,
103,2742.6,0.4816,,,,,,,,,,,,,,,,,,,,
108.2,2703.4,0.4814,,,,,,,,,,,,,,,,,,,,
107.6,2707.3,0.4814,,,,,,,,,,,,,,,,,,,,
95.3,2965.7,0.4808,,,,,,,,,,,,,,,,,,,,
95.8,2931.7,0.4808,,,,,,,,,,,,,,,,,,,,
100.5,2783.8,0.4806,,,,,,,,,,,,,,,,,,,,
105.7,2719.9,0.48,,,,,,,,,,,,,,,,,,,,
109.3,2695.9,0.4794,,,,,,,,,,,,,,,,,,,,
94.5,3016,0.479,,,,,,,,,,,,,,,,,,,,
94.9,2981.5,0.479,,,,,,,,,,,,,,,,,,,,
107.9,2702.3,0.4788,,,,,,,,,,,,,,,,,,,,
110.9,2688.6,0.4784,,,,,,,,,,,,,,,,,,,,
103.3,2733.5,0.4784,,,,,,,,,,,,,,,,,,,,
102.2,2751.9,0.4782,,,,,,,,,,,,,,,,,,,,
97.1,2868.7,0.4782,,,,,,,,,,,,,,,,,,,,
97.3,2860.5,0.4778,,,,,,,,,,,,,,,,,,,,
134.5,2673.3,0.4774,,,,,,,,,,,,,,,,,,,,
95.6,2938.2,0.4774,,,,,,,,,,,,,,,,,,,,
99,2807.7,0.4774,,,,,,,,,,,,,,,,,,,,
93.4,3137.5,0.4768,,,,,,,,,,,,,,,,,,,,
100.8,2768.3,0.4768,,,,,,,,,,,,,,,,,,,,
108.3,2696.5,0.4766,,,,,,,,,,,,,,,,,,,,
93.7,3103.3,0.4766,,,,,,,,,,,,,,,,,,,,
101.5,2756.3,0.4766,,,,,,,,,,,,,,,,,,,,
106.4,2708.2,0.4764,,,,,,,,,,,,,,,,,,,,
97.9,2839.3,0.4764,,,,,,,,,,,,,,,,,,,,
98.5,2817.4,0.4762,,,,,,,,,,,,,,,,,,,,
92.4,3787.3,0.4754,,,,,,,,,,,,,,,,,,,,
115.1,2677,0.4752,,,,,,,,,,,,,,,,,,,,
98.1,2823.9,0.4752,,,,,,,,,,,,,,,,,,,,
101.7,2750.3,0.475,,,,,,,,,,,,,,,,,,,,
94.9,2966.4,0.4748,,,,,,,,,,,,,,,,,,,,
96.1,2900.7,0.4748,,,,,,,,,,,,,,,,,,,,
95,2962.3,0.4744,,,,,,,,,,,,,,,,,,,,
93.1,3159.8,0.4742,,,,,,,,,,,,,,,,,,,,
97.7,2838.8,0.4742,,,,,,,,,,,,,,,,,,,,
104.6,2719,0.474,,,,,,,,,,,,,,,,,,,,
102.9,2730.2,0.4738,,,,,,,,,,,,,,,,,,,,
97.7,2838.7,0.4736,,,,,,,,,,,,,,,,,,,,
94.7,2978.4,0.4734,,,,,,,,,,,,,,,,,,,,
99.6,2786.5,0.4734,,,,,,,,,,,,,,,,,,,,
93.5,3101.6,0.4732,,,,,,,,,,,,,,,,,,,,
94.3,3014.2,0.4732,,,,,,,,,,,,,,,,,,,,
96.5,2875.5,0.4728,,,,,,,,,,,,,,,,,,,,
92.4,3461.8,0.4726,,,,,,,,,,,,,,,,,,,,
114.8,2675.8,0.4726,,,,,,,,,,,,,,,,,,,,
93.9,3043.1,0.4726,,,,,,,,,,,,,,,,,,,,
106.4,2702.2,0.4722,,,,,,,,,,,,,,,,,,,,
100.3,2769.8,0.4722,,,,,,,,,,,,,,,,,,,,
94.2,3023.2,0.472,,,,,,,,,,,,,,,,,,,,
109.5,2682.5,0.4718,,,,,,,,,,,,,,,,,,,,
92.6,3253.5,0.4716,,,,,,,,,,,,,,,,,,,,
100.7,2760.9,0.471,,,,,,,,,,,,,,,,,,,,
95.5,2917,0.4708,,,,,,,,,,,,,,,,,,,,
121.8,2667.2,0.4696,,,,,,,,,,,,,,,,,,,,
101.4,2746.3,0.4694,,,,,,,,,,,,,,,,,,,,
92.7,3182.8,0.4692,,,,,,,,,,,,,,,,,,,,
96.6,2859.9,0.4688,,,,,,,,,,,,,,,,,,,,
101.1,2750.6,0.4684,,,,,,,,,,,,,,,,,,,,
104.2,2713.2,0.468,,,,,,,,,,,,,,,,,,,,
99.9,2770.7,0.468,,,,,,,,,,,,,,,,,,,,
116.4,2667.9,0.4676,,,,,,,,,,,,,,,,,,,,
92.3,3300.8,0.4676,,,,,,,,,,,,,,,,,,,,
98.7,2794.4,0.4676,,,,,,,,,,,,,,,,,,,,
95.2,2915.3,0.467,,,,,,,,,,,,,,,,,,,,
99.6,2774.5,0.467,,,,,,,,,,,,,,,,,,,,
105.6,2703.8,0.4668,,,,,,,,,,,,,,,,,,,,
101.1,2747.1,0.4668,,,,,,,,,,,,,,,,,,,,
98.6,2796.2,0.4664,,,,,,,,,,,,,,,,,,,,
100.1,2763,0.4662,,,,,,,,,,,,,,,,,,,,
106,2698.2,0.466,,,,,,,,,,,,,,,,,,,,
103.9,2711.9,0.466,,,,,,,,,,,,,,,,,,,,
94.6,2954.8,0.466,,,,,,,,,,,,,,,,,,,,
100.6,2753.3,0.466,,,,,,,,,,,,,,,,,,,,
97.6,2821.3,0.466,,,,,,,,,,,,,,,,,,,,
107.2,2687,0.4658,,,,,,,,,,,,,,,,,,,,
96.9,2840.9,0.4652,,,,,,,,,,,,,,,,,,,,
124.4,2659.1,0.465,,,,,,,,,,,,,,,,,,,,
102.7,2722,0.465,,,,,,,,,,,,,,,,,,,,
109.9,2676,0.4646,,,,,,,,,,,,,,,,,,,,
102.4,2726,0.4646,,,,,,,,,,,,,,,,,,,,
96.9,2837.5,0.464,,,,,,,,,,,,,,,,,,,,
95.7,2885.3,0.4638,,,,,,,,,,,,,,,,,,,,
107.4,2681.4,0.4636,,,,,,,,,,,,,,,,,,,,
94,2991.7,0.4634,,,,,,,,,,,,,,,,,,,,
94.1,2989.4,0.4632,,,,,,,,,,,,,,,,,,,,
94.8,2936.3,0.4632,,,,,,,,,,,,,,,,,,,,
92,3365.7,0.4626,,,,,,,,,,,,,,,,,,,,
95.9,2872.7,0.4624,,,,,,,,,,,,,,,,,,,,
98.2,2794.3,0.4622,,,,,,,,,,,,,,,,,,,,
110.4,2669.5,0.4616,,,,,,,,,,,,,,,,,,,,
102.5,2719,0.4616,,,,,,,,,,,,,,,,,,,,
102.2,2724.6,0.4616,,,,,,,,,,,,,,,,,,,,
93.6,3020.8,0.4614,,,,,,,,,,,,,,,,,,,,
95.7,2883.6,0.4614,,,,,,,,,,,,,,,,,,,,
95.7,2883.8,0.4612,,,,,,,,,,,,,,,,,,,,
98.2,2788.5,0.4612,,,,,,,,,,,,,,,,,,,,
108.5,2675.7,0.461,,,,,,,,,,,,,,,,,,,,
93.7,3004.6,0.461,,,,,,,,,,,,,,,,,,,,
103,2710.9,0.4608,,,,,,,,,,,,,,,,,,,,
94.4,2949.2,0.4608,,,,,,,,,,,,,,,,,,,,
94.5,2946,0.4606,,,,,,,,,,,,,,,,,,,,
98.2,2786.8,0.4604,,,,,,,,,,,,,,,,,,,,
99.6,2761.2,0.4598,,,,,,,,,,,,,,,,,,,,
92.9,3082.1,0.4596,,,,,,,,,,,,,,,,,,,,
104.6,2698.2,0.4596,,,,,,,,,,,,,,,,,,,,
107.7,2676.9,0.4594,,,,,,,,,,,,,,,,,,,,
100.5,2744,0.4594,,,,,,,,,,,,,,,,,,,,
92.5,3140.1,0.459,,,,,,,,,,,,,,,,,,,,
93.3,3036,0.459,,,,,,,,,,,,,,,,,,,,
99.8,2755.4,0.4588,,,,,,,,,,,,,,,,,,,,
94,2975.3,0.4584,,,,,,,,,,,,,,,,,,,,
100.5,2741.3,0.458,,,,,,,,,,,,,,,,,,,,
100.1,2750,0.458,,,,,,,,,,,,,,,,,,,,
96.5,2834.1,0.458,,,,,,,,,,,,,,,,,,,,
104.6,2696,0.4578,,,,,,,,,,,,,,,,,,,,
113.6,2657.5,0.4574,,,,,,,,,,,,,,,,,,,,
